,COMPANY,date,SDG_13
317400,jones lang lasalle inc,2017-02-09,-1.152824359575415
317908,jones lang lasalle inc,2017-02-10,-1.07108081791626
318217,jones lang lasalle inc,2017-02-11,
318655,jones lang lasalle inc,2017-02-12,-0.549730891115681
319316,jones lang lasalle inc,2017-02-13,
319754,jones lang lasalle inc,2017-02-14,2.417344397508557
320261,jones lang lasalle inc,2017-02-15,
320712,jones lang lasalle inc,2017-02-16,-1.61943319838057
321205,jones lang lasalle inc,2017-02-17,
321810,jones lang lasalle inc,2017-02-18,-1.6882256921987133
322256,jones lang lasalle inc,2017-02-19,
322600,jones lang lasalle inc,2017-02-20,-1.1407524758208134
323104,jones lang lasalle inc,2017-02-21,
323507,jones lang lasalle inc,2017-02-22,
324099,jones lang lasalle inc,2017-02-23,-3.09930690924843
324641,jones lang lasalle inc,2017-02-24,-1.0947869367796026
325162,jones lang lasalle inc,2017-02-25,-5.586750042953323
325568,jones lang lasalle inc,2017-02-26,-6.3677130044843
325933,jones lang lasalle inc,2017-02-27,2.26244343891403
326434,jones lang lasalle inc,2017-02-28,-4.527897885811642
326840,jones lang lasalle inc,2017-03-01,-5.34106831969148
327381,jones lang lasalle inc,2017-03-02,-5.290530686968746
327952,jones lang lasalle inc,2017-03-03,-2.302365117965338
328345,jones lang lasalle inc,2017-03-04,-1.4953668482300575
328948,jones lang lasalle inc,2017-03-05,-2.94117647058824
329164,jones lang lasalle inc,2017-03-06,-2.8325461654653856
329697,jones lang lasalle inc,2017-03-07,-6.04494738564374
330159,jones lang lasalle inc,2017-03-08,-0.7955564275430872
330734,jones lang lasalle inc,2017-03-09,-2.80373831775701
331282,jones lang lasalle inc,2017-03-10,-1.4166780401255616
331662,jones lang lasalle inc,2017-03-11,-4.05727923627685
331996,jones lang lasalle inc,2017-03-12,-1.1399339617105948
332605,jones lang lasalle inc,2017-03-13,-3.57583230579531
